temperature	V(n005)	V(n006)
4.689999999997656e+001	2.342786e-001	4.281625e-001
4.679999999997654e+001	2.342051e-001	4.284204e-001
4.669999999997651e+001	2.341315e-001	4.286784e-001
4.659999999997649e+001	2.340580e-001	4.289363e-001
4.649999999997647e+001	2.339844e-001	4.291942e-001
4.639999999997644e+001	2.339109e-001	4.294522e-001
4.629999999997642e+001	2.338373e-001	4.297100e-001
4.619999999997640e+001	2.337638e-001	4.299679e-001
4.609999999997638e+001	2.336902e-001	4.302258e-001
4.599999999997635e+001	2.336167e-001	4.304837e-001
4.589999999997633e+001	2.335431e-001	4.307415e-001
4.579999999997631e+001	2.334696e-001	4.309994e-001
4.569999999997629e+001	2.333960e-001	4.312572e-001
4.559999999997626e+001	2.333225e-001	4.315151e-001
4.549999999997624e+001	2.332489e-001	4.317729e-001
4.539999999997622e+001	2.331754e-001	4.320307e-001
4.529999999997619e+001	2.331018e-001	4.322885e-001
4.519999999997617e+001	2.330283e-001	4.325463e-001
4.509999999997615e+001	2.329547e-001	4.328040e-001
4.499999999997613e+001	2.328812e-001	4.330618e-001
4.489999999997610e+001	2.328076e-001	4.333195e-001
4.479999999997608e+001	2.327341e-001	4.335772e-001
4.469999999997606e+001	2.326605e-001	4.338350e-001
4.459999999997604e+001	2.325870e-001	4.340927e-001
4.449999999997601e+001	2.325134e-001	4.343504e-001
4.439999999997599e+001	2.324398e-001	4.346081e-001
4.429999999997597e+001	2.323663e-001	4.348658e-001
4.419999999997594e+001	2.322927e-001	4.351234e-001
4.409999999997592e+001	2.322192e-001	4.353811e-001
4.399999999997590e+001	2.321456e-001	4.356387e-001
4.389999999997588e+001	2.320721e-001	4.358964e-001
4.379999999997585e+001	2.319985e-001	4.361540e-001
4.369999999997583e+001	2.319250e-001	4.364116e-001
4.359999999997581e+001	2.318514e-001	4.366692e-001
4.349999999997579e+001	2.317779e-001	4.369268e-001
4.339999999997576e+001	2.317043e-001	4.371844e-001
4.329999999997574e+001	2.316308e-001	4.374419e-001
4.319999999997572e+001	2.315572e-001	4.376995e-001
4.309999999997569e+001	2.314837e-001	4.379570e-001
4.299999999997567e+001	2.314101e-001	4.382145e-001
4.289999999997565e+001	2.313366e-001	4.384721e-001
4.279999999997563e+001	2.312630e-001	4.387296e-001
4.269999999997560e+001	2.311894e-001	4.389871e-001
4.259999999997558e+001	2.311159e-001	4.392446e-001
4.249999999997556e+001	2.310423e-001	4.395020e-001
4.239999999997554e+001	2.309688e-001	4.397595e-001
4.229999999997551e+001	2.308952e-001	4.400170e-001
4.219999999997549e+001	2.308217e-001	4.402744e-001
4.209999999997547e+001	2.307481e-001	4.405318e-001
4.199999999997544e+001	2.306746e-001	4.407893e-001
4.189999999997542e+001	2.306010e-001	4.410467e-001
4.179999999997540e+001	2.305275e-001	4.413040e-001
4.169999999997538e+001	2.304539e-001	4.415614e-001
4.159999999997535e+001	2.303804e-001	4.418188e-001
4.149999999997533e+001	2.303068e-001	4.420761e-001
4.139999999997531e+001	2.302333e-001	4.423335e-001
4.129999999997528e+001	2.301597e-001	4.425908e-001
4.119999999997526e+001	2.300861e-001	4.428482e-001
4.109999999997524e+001	2.300126e-001	4.431055e-001
4.099999999997522e+001	2.299390e-001	4.433628e-001
4.089999999997519e+001	2.298655e-001	4.436201e-001
4.079999999997517e+001	2.297919e-001	4.438774e-001
4.069999999997515e+001	2.297184e-001	4.441346e-001
4.059999999997513e+001	2.296448e-001	4.443919e-001
4.049999999997510e+001	2.295713e-001	4.446491e-001
4.039999999997508e+001	2.294977e-001	4.449064e-001
4.029999999997506e+001	2.294242e-001	4.451636e-001
4.019999999997503e+001	2.293506e-001	4.454208e-001
4.009999999997501e+001	2.292771e-001	4.456780e-001
3.999999999997499e+001	2.292035e-001	4.459352e-001
3.989999999997497e+001	2.291300e-001	4.461924e-001
3.979999999997494e+001	2.290564e-001	4.464495e-001
3.969999999997492e+001	2.289829e-001	4.467067e-001
3.959999999997490e+001	2.289093e-001	4.469638e-001
3.949999999997488e+001	2.288357e-001	4.472210e-001
3.939999999997485e+001	2.287622e-001	4.474781e-001
3.929999999997483e+001	2.286886e-001	4.477352e-001
3.919999999997481e+001	2.286151e-001	4.479923e-001
3.909999999997478e+001	2.285415e-001	4.482494e-001
3.899999999997476e+001	2.284680e-001	4.485065e-001
3.889999999997474e+001	2.283944e-001	4.487635e-001
3.879999999997472e+001	2.283209e-001	4.490206e-001
3.869999999997469e+001	2.282473e-001	4.492776e-001
3.859999999997467e+001	2.281738e-001	4.495347e-001
3.849999999997465e+001	2.281002e-001	4.497917e-001
3.839999999997463e+001	2.280266e-001	4.500487e-001
3.829999999997460e+001	2.279531e-001	4.503057e-001
3.819999999997458e+001	2.278795e-001	4.505627e-001
3.809999999997456e+001	2.278060e-001	4.508196e-001
3.799999999997453e+001	2.277324e-001	4.510766e-001
3.789999999997451e+001	2.276589e-001	4.513335e-001
3.779999999997449e+001	2.275853e-001	4.515905e-001
3.769999999997447e+001	2.275118e-001	4.518474e-001
3.759999999997444e+001	2.274382e-001	4.521043e-001
3.749999999997442e+001	2.273647e-001	4.523612e-001
3.739999999997440e+001	2.272911e-001	4.526181e-001
3.729999999997438e+001	2.272176e-001	4.528750e-001
3.719999999997435e+001	2.271440e-001	4.531319e-001
3.709999999997433e+001	2.270704e-001	4.533887e-001
3.699999999997431e+001	2.269969e-001	4.536456e-001
3.689999999997428e+001	2.269233e-001	4.539024e-001
3.679999999997426e+001	2.268498e-001	4.541592e-001
3.669999999997424e+001	2.267762e-001	4.544160e-001
3.659999999997422e+001	2.267027e-001	4.546728e-001
3.649999999997419e+001	2.266291e-001	4.549296e-001
3.639999999997417e+001	2.265556e-001	4.551864e-001
3.629999999997415e+001	2.264820e-001	4.554431e-001
3.619999999997413e+001	2.264085e-001	4.556999e-001
3.609999999997410e+001	2.263349e-001	4.559566e-001
3.599999999997408e+001	2.262613e-001	4.562134e-001
3.589999999997406e+001	2.261878e-001	4.564701e-001
3.579999999997403e+001	2.261142e-001	4.567268e-001
3.569999999997401e+001	2.260407e-001	4.569835e-001
3.559999999997399e+001	2.259671e-001	4.572402e-001
3.549999999997397e+001	2.258936e-001	4.574969e-001
3.539999999997394e+001	2.258200e-001	4.577535e-001
3.529999999997392e+001	2.257465e-001	4.580101e-001
3.519999999997390e+001	2.256729e-001	4.582668e-001
3.509999999997388e+001	2.255993e-001	4.585234e-001
3.499999999997385e+001	2.255258e-001	4.587800e-001
3.489999999997383e+001	2.254522e-001	4.590366e-001
3.479999999997381e+001	2.253787e-001	4.592932e-001
3.469999999997378e+001	2.253051e-001	4.595498e-001
3.459999999997376e+001	2.252316e-001	4.598064e-001
3.449999999997374e+001	2.251580e-001	4.600629e-001
3.439999999997372e+001	2.250845e-001	4.603195e-001
3.429999999997369e+001	2.250109e-001	4.605760e-001
3.419999999997367e+001	2.249373e-001	4.608325e-001
3.409999999997365e+001	2.248638e-001	4.610890e-001
3.399999999997363e+001	2.247902e-001	4.613455e-001
3.389999999997360e+001	2.247167e-001	4.616020e-001
3.379999999997358e+001	2.246431e-001	4.618585e-001
3.369999999997356e+001	2.245696e-001	4.621150e-001
3.359999999997353e+001	2.244960e-001	4.623714e-001
3.349999999997351e+001	2.244225e-001	4.626278e-001
3.339999999997349e+001	2.243489e-001	4.628843e-001
3.329999999997347e+001	2.242754e-001	4.631407e-001
3.319999999997344e+001	2.242018e-001	4.633971e-001
3.309999999997342e+001	2.241282e-001	4.636535e-001
3.299999999997340e+001	2.240547e-001	4.639099e-001
3.289999999997338e+001	2.239811e-001	4.641662e-001
3.279999999997335e+001	2.239076e-001	4.644226e-001
3.269999999997333e+001	2.238340e-001	4.646789e-001
3.259999999997331e+001	2.237605e-001	4.649353e-001
3.249999999997328e+001	2.236869e-001	4.651916e-001
3.239999999997326e+001	2.236134e-001	4.654479e-001
3.229999999997324e+001	2.235398e-001	4.657042e-001
3.219999999997322e+001	2.234662e-001	4.659605e-001
3.209999999997319e+001	2.233927e-001	4.662168e-001
3.199999999997317e+001	2.233191e-001	4.664730e-001
3.189999999997315e+001	2.232456e-001	4.667293e-001
3.179999999997312e+001	2.231720e-001	4.669855e-001
3.169999999997310e+001	2.230985e-001	4.672418e-001
3.159999999997308e+001	2.230249e-001	4.674980e-001
3.149999999997306e+001	2.229514e-001	4.677542e-001
3.139999999997303e+001	2.228778e-001	4.680104e-001
3.129999999997301e+001	2.228042e-001	4.682665e-001
3.119999999997299e+001	2.227307e-001	4.685227e-001
3.109999999997297e+001	2.226571e-001	4.687789e-001
3.099999999997294e+001	2.225836e-001	4.690350e-001
3.089999999997292e+001	2.225100e-001	4.692912e-001
3.079999999997290e+001	2.224365e-001	4.695473e-001
3.069999999997287e+001	2.223629e-001	4.698034e-001
3.059999999997285e+001	2.222894e-001	4.700595e-001
3.049999999997283e+001	2.222158e-001	4.703156e-001
3.039999999997281e+001	2.221422e-001	4.705717e-001
3.029999999997278e+001	2.220687e-001	4.708277e-001
3.019999999997276e+001	2.219951e-001	4.710838e-001
3.009999999997274e+001	2.219216e-001	4.713399e-001
2.999999999997272e+001	2.218480e-001	4.715959e-001
2.989999999997269e+001	2.217745e-001	4.718519e-001
2.979999999997267e+001	2.217009e-001	4.721079e-001
2.969999999997265e+001	2.216274e-001	4.723639e-001
2.959999999997262e+001	2.215538e-001	4.726199e-001
2.949999999997260e+001	2.214802e-001	4.728758e-001
2.939999999997258e+001	2.214067e-001	4.731318e-001
2.929999999997256e+001	2.213331e-001	4.733877e-001
2.919999999997253e+001	2.212596e-001	4.736437e-001
2.909999999997251e+001	2.211860e-001	4.738996e-001
2.899999999997249e+001	2.211125e-001	4.741555e-001
2.889999999997247e+001	2.210389e-001	4.744114e-001
2.879999999997244e+001	2.209654e-001	4.746673e-001
2.869999999997242e+001	2.208918e-001	4.749232e-001
2.859999999997240e+001	2.208182e-001	4.751790e-001
2.849999999997237e+001	2.207447e-001	4.754349e-001
2.839999999997235e+001	2.206711e-001	4.756908e-001
2.829999999997233e+001	2.205976e-001	4.759466e-001
2.819999999997231e+001	2.205240e-001	4.762024e-001
2.809999999997228e+001	2.204505e-001	4.764582e-001
2.799999999997226e+001	2.203769e-001	4.767140e-001
2.789999999997224e+001	2.203033e-001	4.769698e-001
2.779999999997222e+001	2.202298e-001	4.772256e-001
2.769999999997219e+001	2.201562e-001	4.774813e-001
2.759999999997217e+001	2.200827e-001	4.777371e-001
2.749999999997215e+001	2.200091e-001	4.779928e-001
2.739999999997212e+001	2.199356e-001	4.782485e-001
2.729999999997210e+001	2.198620e-001	4.785042e-001
2.719999999997208e+001	2.197884e-001	4.787599e-001
2.709999999997206e+001	2.197149e-001	4.790156e-001
2.699999999997203e+001	2.196413e-001	4.792713e-001
2.689999999997201e+001	2.195678e-001	4.795270e-001
2.679999999997199e+001	2.194942e-001	4.797826e-001
2.669999999997197e+001	2.194207e-001	4.800383e-001
2.659999999997194e+001	2.193471e-001	4.802939e-001
2.649999999997192e+001	2.192736e-001	4.805495e-001
2.639999999997190e+001	2.192000e-001	4.808051e-001
2.629999999997187e+001	2.191264e-001	4.810607e-001
2.619999999997185e+001	2.190529e-001	4.813163e-001
2.609999999997183e+001	2.189793e-001	4.815719e-001
2.599999999997181e+001	2.189058e-001	4.818274e-001
2.589999999997178e+001	2.188322e-001	4.820830e-001
2.579999999997176e+001	2.187587e-001	4.823385e-001
2.569999999997174e+001	2.186851e-001	4.825940e-001
2.559999999997172e+001	2.186116e-001	4.828495e-001
2.549999999997169e+001	2.185380e-001	4.831050e-001
2.539999999997167e+001	2.184644e-001	4.833605e-001
2.529999999997165e+001	2.183909e-001	4.836160e-001
2.519999999997162e+001	2.183173e-001	4.838715e-001
2.509999999997160e+001	2.182438e-001	4.841269e-001
2.499999999997158e+001	2.181702e-001	4.843823e-001
2.489999999997156e+001	2.180967e-001	4.846378e-001
2.479999999997153e+001	2.180231e-001	4.848932e-001
2.469999999997151e+001	2.179495e-001	4.851486e-001
2.459999999997149e+001	2.178760e-001	4.854040e-001
2.449999999997147e+001	2.178024e-001	4.856594e-001
2.439999999997144e+001	2.177289e-001	4.859147e-001
2.429999999997142e+001	2.176553e-001	4.861701e-001
2.419999999997140e+001	2.175818e-001	4.864254e-001
2.409999999997137e+001	2.175082e-001	4.866807e-001
2.399999999997135e+001	2.174346e-001	4.869361e-001
2.389999999997133e+001	2.173611e-001	4.871914e-001
2.379999999997131e+001	2.172875e-001	4.874467e-001
2.369999999997128e+001	2.172140e-001	4.877020e-001
2.359999999997126e+001	2.171404e-001	4.879572e-001
2.349999999997124e+001	2.170669e-001	4.882125e-001
2.339999999997121e+001	2.169933e-001	4.884678e-001
2.329999999997119e+001	2.169197e-001	4.887230e-001
2.319999999997117e+001	2.168462e-001	4.889782e-001
2.309999999997115e+001	2.167726e-001	4.892334e-001
2.299999999997112e+001	2.166991e-001	4.894886e-001
2.289999999997110e+001	2.166255e-001	4.897438e-001
2.279999999997108e+001	2.165520e-001	4.899990e-001
2.269999999997106e+001	2.164784e-001	4.902541e-001
2.259999999997103e+001	2.164049e-001	4.905093e-001
2.249999999997101e+001	2.163313e-001	4.907644e-001
2.239999999997099e+001	2.162578e-001	4.910196e-001
2.229999999997096e+001	2.161842e-001	4.912747e-001
2.219999999997094e+001	2.161106e-001	4.915298e-001
2.209999999997092e+001	2.160371e-001	4.917849e-001
2.199999999997090e+001	2.159635e-001	4.920399e-001
2.189999999997087e+001	2.158900e-001	4.922950e-001
2.179999999997085e+001	2.158164e-001	4.925501e-001
2.169999999997083e+001	2.157429e-001	4.928051e-001
2.159999999997081e+001	2.156693e-001	4.930602e-001
2.149999999997078e+001	2.155957e-001	4.933152e-001
2.139999999997076e+001	2.155222e-001	4.935702e-001
2.129999999997074e+001	2.154486e-001	4.938252e-001
2.119999999997071e+001	2.153751e-001	4.940802e-001
2.109999999997069e+001	2.153015e-001	4.943351e-001
2.099999999997067e+001	2.152280e-001	4.945901e-001
2.089999999997065e+001	2.151544e-001	4.948450e-001
2.079999999997062e+001	2.150808e-001	4.951000e-001
2.069999999997060e+001	2.150073e-001	4.953549e-001
2.059999999997058e+001	2.149337e-001	4.956098e-001
2.049999999997056e+001	2.148602e-001	4.958647e-001
2.039999999997053e+001	2.147866e-001	4.961196e-001
2.029999999997051e+001	2.147131e-001	4.963745e-001
2.019999999997049e+001	2.146395e-001	4.966294e-001
2.009999999997046e+001	2.145659e-001	4.968842e-001
1.999999999997044e+001	2.144924e-001	4.971390e-001
1.989999999997042e+001	2.144188e-001	4.973939e-001
1.979999999997040e+001	2.143453e-001	4.976487e-001
1.969999999997037e+001	2.142717e-001	4.979035e-001
1.959999999997035e+001	2.141982e-001	4.981583e-001
1.949999999997033e+001	2.141246e-001	4.984131e-001
1.939999999997031e+001	2.140511e-001	4.986678e-001
1.929999999997028e+001	2.139775e-001	4.989226e-001
1.919999999997026e+001	2.139039e-001	4.991773e-001
1.909999999997024e+001	2.138304e-001	4.994321e-001
1.899999999997021e+001	2.137568e-001	4.996868e-001
1.889999999997019e+001	2.136833e-001	4.999415e-001
1.879999999997017e+001	2.136097e-001	5.001962e-001
1.869999999997015e+001	2.135362e-001	5.004508e-001
1.859999999997012e+001	2.134626e-001	5.007055e-001
1.849999999997010e+001	2.133890e-001	5.009602e-001
1.839999999997008e+001	2.133155e-001	5.012148e-001
1.829999999997006e+001	2.132419e-001	5.014694e-001
1.819999999997003e+001	2.131684e-001	5.017241e-001
1.809999999997001e+001	2.130948e-001	5.019787e-001
1.799999999996999e+001	2.130213e-001	5.022333e-001
1.789999999996996e+001	2.129477e-001	5.024879e-001
1.779999999996994e+001	2.128741e-001	5.027425e-001
1.769999999996992e+001	2.128006e-001	5.029970e-001
1.759999999996990e+001	2.127270e-001	5.032516e-001
1.749999999996987e+001	2.126535e-001	5.035061e-001
1.739999999996985e+001	2.125799e-001	5.037606e-001
1.729999999996983e+001	2.125064e-001	5.040151e-001
1.719999999996981e+001	2.124328e-001	5.042696e-001
1.709999999996978e+001	2.123592e-001	5.045241e-001
1.699999999996976e+001	2.122857e-001	5.047786e-001
1.689999999996974e+001	2.122121e-001	5.050331e-001
1.679999999996971e+001	2.121386e-001	5.052875e-001
1.669999999996969e+001	2.120650e-001	5.055419e-001
1.659999999996967e+001	2.119915e-001	5.057964e-001
1.649999999996965e+001	2.119179e-001	5.060508e-001
1.639999999996962e+001	2.118444e-001	5.063052e-001
1.629999999996960e+001	2.117708e-001	5.065596e-001
1.619999999996958e+001	2.116973e-001	5.068139e-001
1.609999999996956e+001	2.116237e-001	5.070683e-001
1.599999999996953e+001	2.115501e-001	5.073227e-001
1.589999999996951e+001	2.114766e-001	5.075770e-001
1.579999999996949e+001	2.114030e-001	5.078313e-001
1.569999999996946e+001	2.113295e-001	5.080857e-001
1.559999999996944e+001	2.112559e-001	5.083400e-001
1.549999999996942e+001	2.111824e-001	5.085943e-001
1.539999999996940e+001	2.111088e-001	5.088485e-001
1.529999999996937e+001	2.110353e-001	5.091028e-001
1.519999999996935e+001	2.109617e-001	5.093571e-001
1.509999999996933e+001	2.108881e-001	5.096113e-001
1.499999999996931e+001	2.108146e-001	5.098655e-001
1.489999999996928e+001	2.107410e-001	5.101198e-001
1.479999999996926e+001	2.106675e-001	5.103740e-001
1.469999999996924e+001	2.105939e-001	5.106282e-001
1.459999999996921e+001	2.105204e-001	5.108824e-001
1.449999999996919e+001	2.104468e-001	5.111365e-001
1.439999999996917e+001	2.103732e-001	5.113907e-001
1.429999999996915e+001	2.102997e-001	5.116448e-001
1.419999999996912e+001	2.102261e-001	5.118989e-001
1.409999999996910e+001	2.101526e-001	5.121531e-001
1.399999999996908e+001	2.100790e-001	5.124072e-001
1.389999999996905e+001	2.100055e-001	5.126613e-001
1.379999999996903e+001	2.099319e-001	5.129154e-001
1.369999999996901e+001	2.098583e-001	5.131695e-001
1.359999999996899e+001	2.097848e-001	5.134235e-001
1.349999999996896e+001	2.097112e-001	5.136775e-001
1.339999999996894e+001	2.096377e-001	5.139316e-001
1.329999999996892e+001	2.095641e-001	5.141856e-001
1.319999999996890e+001	2.094906e-001	5.144396e-001
1.309999999996887e+001	2.094170e-001	5.146936e-001
1.299999999996885e+001	2.093435e-001	5.149476e-001
1.289999999996883e+001	2.092699e-001	5.152016e-001
1.279999999996880e+001	2.091963e-001	5.154555e-001
1.269999999996878e+001	2.091228e-001	5.157095e-001
1.259999999996876e+001	2.090492e-001	5.159634e-001
1.249999999996874e+001	2.089757e-001	5.162174e-001
1.239999999996871e+001	2.089021e-001	5.164713e-001
1.229999999996869e+001	2.088286e-001	5.167252e-001
1.219999999996867e+001	2.087550e-001	5.169790e-001
1.209999999996865e+001	2.086815e-001	5.172330e-001
1.199999999996862e+001	2.086079e-001	5.174868e-001
1.189999999996860e+001	2.085343e-001	5.177407e-001
1.179999999996858e+001	2.084608e-001	5.179945e-001
1.169999999996855e+001	2.083872e-001	5.182483e-001
1.159999999996853e+001	2.083137e-001	5.185021e-001
1.149999999996851e+001	2.082401e-001	5.187559e-001
1.139999999996849e+001	2.081666e-001	5.190097e-001
1.129999999996846e+001	2.080930e-001	5.192635e-001
1.119999999996844e+001	2.080195e-001	5.195172e-001
1.109999999996842e+001	2.079459e-001	5.197710e-001
1.099999999996840e+001	2.078723e-001	5.200247e-001
1.089999999996837e+001	2.077988e-001	5.202785e-001
1.079999999996835e+001	2.077252e-001	5.205322e-001
1.069999999996833e+001	2.076517e-001	5.207859e-001
1.059999999996830e+001	2.075781e-001	5.210396e-001
1.049999999996828e+001	2.075046e-001	5.212933e-001
1.039999999996826e+001	2.074310e-001	5.215469e-001
1.029999999996824e+001	2.073575e-001	5.218006e-001
1.019999999996821e+001	2.072839e-001	5.220542e-001
1.009999999996819e+001	2.072104e-001	5.223078e-001
9.999999999968168e+000	2.071368e-001	5.225614e-001
9.899999999968145e+000	2.070632e-001	5.228150e-001
9.799999999968122e+000	2.069897e-001	5.230687e-001
9.699999999968100e+000	2.069161e-001	5.233222e-001
9.599999999968077e+000	2.068426e-001	5.235758e-001
9.499999999968054e+000	2.067690e-001	5.238293e-001
9.399999999968031e+000	2.066955e-001	5.240829e-001
9.299999999968009e+000	2.066219e-001	5.243364e-001
9.199999999967986e+000	2.065484e-001	5.245900e-001
9.099999999967963e+000	2.064748e-001	5.248435e-001
8.999999999967940e+000	2.064013e-001	5.250970e-001
8.899999999967918e+000	2.063277e-001	5.253504e-001
8.799999999967895e+000	2.062541e-001	5.256039e-001
8.699999999967872e+000	2.061806e-001	5.258573e-001
8.599999999967849e+000	2.061070e-001	5.261108e-001
8.499999999967827e+000	2.060335e-001	5.263642e-001
8.399999999967804e+000	2.059599e-001	5.266176e-001
8.299999999967781e+000	2.058864e-001	5.268710e-001
8.199999999967758e+000	2.058128e-001	5.271244e-001
8.099999999967736e+000	2.057393e-001	5.273778e-001
7.999999999967713e+000	2.056657e-001	5.276312e-001
7.899999999967690e+000	2.055922e-001	5.278845e-001
7.799999999967668e+000	2.055186e-001	5.281379e-001
7.699999999967645e+000	2.054450e-001	5.283912e-001
7.599999999967622e+000	2.053715e-001	5.286445e-001
7.499999999967599e+000	2.052979e-001	5.288978e-001
7.399999999967577e+000	2.052244e-001	5.291511e-001
7.299999999967554e+000	2.051508e-001	5.294043e-001
7.199999999967531e+000	2.050773e-001	5.296577e-001
7.099999999967508e+000	2.050037e-001	5.299109e-001
6.999999999967486e+000	2.049302e-001	5.301641e-001
6.899999999967463e+000	2.048566e-001	5.304174e-001
6.799999999967440e+000	2.047831e-001	5.306706e-001
6.699999999967417e+000	2.047095e-001	5.309238e-001
6.599999999967395e+000	2.046359e-001	5.311770e-001
6.499999999967372e+000	2.045624e-001	5.314301e-001
6.399999999967349e+000	2.044888e-001	5.316833e-001
6.299999999967326e+000	2.044153e-001	5.319365e-001
6.199999999967304e+000	2.043417e-001	5.321896e-001
6.099999999967281e+000	2.042682e-001	5.324427e-001
5.999999999967258e+000	2.041946e-001	5.326958e-001
5.899999999967236e+000	2.041211e-001	5.329490e-001
5.799999999967213e+000	2.040475e-001	5.332021e-001
5.699999999967190e+000	2.039740e-001	5.334551e-001
5.599999999967167e+000	2.039004e-001	5.337082e-001
5.499999999967145e+000	2.038269e-001	5.339612e-001
5.399999999967122e+000	2.037533e-001	5.342143e-001
5.299999999967099e+000	2.036798e-001	5.344673e-001
5.199999999967076e+000	2.036062e-001	5.347203e-001
5.099999999967054e+000	2.035327e-001	5.349733e-001
4.999999999967031e+000	2.034591e-001	5.352263e-001
4.899999999967008e+000	2.033855e-001	5.354793e-001
4.799999999966985e+000	2.033120e-001	5.357323e-001
4.699999999966963e+000	2.032384e-001	5.359852e-001
4.599999999966940e+000	2.031649e-001	5.362381e-001
4.499999999966917e+000	2.030913e-001	5.364911e-001
4.399999999966894e+000	2.030178e-001	5.367440e-001
4.299999999966872e+000	2.029442e-001	5.369969e-001
4.199999999966849e+000	2.028707e-001	5.372498e-001
4.099999999966826e+000	2.027971e-001	5.375026e-001
3.999999999966803e+000	2.027236e-001	5.377555e-001
3.899999999966781e+000	2.026500e-001	5.380084e-001
3.799999999966758e+000	2.025765e-001	5.382612e-001
3.699999999966735e+000	2.025029e-001	5.385141e-001
3.599999999966713e+000	2.024294e-001	5.387669e-001
3.499999999966690e+000	2.023558e-001	5.390196e-001
3.399999999966667e+000	2.022822e-001	5.392724e-001
3.299999999966644e+000	2.022087e-001	5.395252e-001
3.199999999966622e+000	2.021351e-001	5.397780e-001
3.099999999966599e+000	2.020616e-001	5.400307e-001
2.999999999966576e+000	2.019880e-001	5.402835e-001
2.899999999966553e+000	2.019145e-001	5.405362e-001
2.799999999966531e+000	2.018409e-001	5.407889e-001
2.699999999966508e+000	2.017674e-001	5.410416e-001
2.599999999966485e+000	2.016938e-001	5.412943e-001
2.499999999966462e+000	2.016203e-001	5.415470e-001
2.399999999966440e+000	2.015467e-001	5.417997e-001
2.299999999966417e+000	2.014732e-001	5.420523e-001
2.199999999966394e+000	2.013996e-001	5.423049e-001
2.099999999966371e+000	2.013261e-001	5.425575e-001
1.999999999966349e+000	2.012525e-001	5.428101e-001
1.899999999966326e+000	2.011790e-001	5.430627e-001
1.799999999966303e+000	2.011054e-001	5.433154e-001
1.699999999966281e+000	2.010318e-001	5.435679e-001
1.599999999966258e+000	2.009583e-001	5.438205e-001
1.499999999966235e+000	2.008848e-001	5.440730e-001
1.399999999966212e+000	2.008112e-001	5.443256e-001
1.299999999966190e+000	2.007377e-001	5.445781e-001
1.199999999966167e+000	2.006641e-001	5.448306e-001
1.099999999966144e+000	2.005906e-001	5.450831e-001
9.999999999661213e-001	2.005170e-001	5.453356e-001
8.999999999660986e-001	2.004434e-001	5.455880e-001
7.999999999660759e-001	2.003699e-001	5.458405e-001
6.999999999660531e-001	2.002963e-001	5.460929e-001
5.999999999660304e-001	2.002228e-001	5.463454e-001
4.999999999660076e-001	2.001492e-001	5.465978e-001
3.999999999659849e-001	2.000757e-001	5.468502e-001
2.999999999659622e-001	2.000021e-001	5.471026e-001
1.999999999659394e-001	1.999286e-001	5.473550e-001
9.999999996591669e-002	1.998550e-001	5.476074e-001
-3.410605131648481e-011	1.997815e-001	5.478597e-001
-1.000000000341288e-001	1.997079e-001	5.481120e-001
-2.000000000341515e-001	1.996344e-001	5.483644e-001
-3.000000000341743e-001	1.995608e-001	5.486167e-001
-4.000000000341970e-001	1.994873e-001	5.488690e-001
-5.000000000342197e-001	1.994137e-001	5.491213e-001
-6.000000000342425e-001	1.993402e-001	5.493736e-001
-7.000000000342652e-001	1.992666e-001	5.496259e-001
-8.000000000342880e-001	1.991931e-001	5.498781e-001
-9.000000000343107e-001	1.991195e-001	5.501304e-001
-1.000000000034333e+000	1.990460e-001	5.503826e-001
-1.100000000034356e+000	1.989724e-001	5.506348e-001
-1.200000000034379e+000	1.988989e-001	5.508870e-001
-1.300000000034402e+000	1.988253e-001	5.511392e-001
-1.400000000034424e+000	1.987518e-001	5.513914e-001
-1.500000000034447e+000	1.986782e-001	5.516435e-001
-1.600000000034470e+000	1.986047e-001	5.518957e-001
-1.700000000034493e+000	1.985311e-001	5.521478e-001
-1.800000000034515e+000	1.984576e-001	5.523999e-001
-1.900000000034538e+000	1.983840e-001	5.526521e-001
-2.000000000034561e+000	1.983105e-001	5.529041e-001
-2.100000000034584e+000	1.982369e-001	5.531563e-001
-2.200000000034606e+000	1.981634e-001	5.534083e-001
-2.300000000034629e+000	1.980898e-001	5.536604e-001
-2.400000000034652e+000	1.980163e-001	5.539124e-001
-2.500000000034675e+000	1.979427e-001	5.541645e-001
-2.600000000034697e+000	1.978692e-001	5.544165e-001
-2.700000000034720e+000	1.977956e-001	5.546685e-001
-2.800000000034743e+000	1.977221e-001	5.549205e-001
-2.900000000034765e+000	1.976485e-001	5.551724e-001
-3.000000000034788e+000	1.975750e-001	5.554245e-001
-3.100000000034811e+000	1.975014e-001	5.556764e-001
-3.200000000034834e+000	1.974279e-001	5.559283e-001
-3.300000000034856e+000	1.973543e-001	5.561803e-001
-3.400000000034879e+000	1.972808e-001	5.564322e-001
-3.500000000034902e+000	1.972072e-001	5.566841e-001
-3.600000000034925e+000	1.971337e-001	5.569360e-001
-3.700000000034947e+000	1.970601e-001	5.571879e-001
-3.800000000034970e+000	1.969866e-001	5.574397e-001
-3.900000000034993e+000	1.969130e-001	5.576916e-001
-4.000000000035016e+000	1.968395e-001	5.579435e-001
-4.100000000035038e+000	1.967659e-001	5.581953e-001
-4.200000000035061e+000	1.966924e-001	5.584471e-001
-4.300000000035084e+000	1.966188e-001	5.586989e-001
-4.400000000035107e+000	1.965453e-001	5.589507e-001
-4.500000000035129e+000	1.964718e-001	5.592024e-001
-4.600000000035152e+000	1.963982e-001	5.594542e-001
